eid,9-s2.0-12786121500,affiliation,Memorial Sloan-Kettering Cancer Center,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-12786556000,affiliation,deCODE genetics,affiliationCity,Reykjavik,affiliationCountry,Iceland 
eid,9-s2.0-12791813200,affiliation,U.S. Department of Energy Joint Genome Institute,affiliationCity,Walnut Creek,affiliationCountry,United States 
eid,9-s2.0-12792693100,affiliation,University of Idaho,affiliationCity,Moscow,affiliationCountry,United States 
eid,9-s2.0-12793735400,affiliation,Liverpool School of Tropical Medicine,affiliationCity,Liverpool,affiliationCountry,United Kingdom 
eid,9-s2.0-12796878300,affiliation,Rutgers University–New Brunswick,affiliationCity,New Brunswick,affiliationCountry,United States 
eid,9-s2.0-12797196900,affiliation,"Universidad de Los Andes, Colombia",affiliationCity,Bogota,affiliationCountry,Colombia 
eid,9-s2.0-12798065500,affiliation,University of Missouri,affiliationCity,Columbia,affiliationCountry,United States 
eid,9-s2.0-12801197700,affiliation,Epicentre,affiliationCity,Paris,affiliationCountry,France 
eid,9-s2.0-12801327300,affiliation,Johns Hopkins University,affiliationCity,Baltimore,affiliationCountry,United States 
eid,9-s2.0-12801893100,affiliation,Université de Strasbourg,affiliationCity,Strasbourg,affiliationCountry,France 
eid,9-s2.0-13004394100,affiliation,Sorbonne Universite,affiliationCity,Paris,affiliationCountry,France 
eid,9-s2.0-13009145700,affiliation,Imperial College London,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-13205375400,affiliation,Emory University,affiliationCity,Atlanta,affiliationCountry,United States 
eid,9-s2.0-13309235000,affiliation,China Institute of Sport Science,affiliationCity,Beijing,affiliationCountry,China 
eid,9-s2.0-13310151100,affiliation,Pusan National University,affiliationCity,Busan,affiliationCountry,South Korea 
eid,9-s2.0-13310169400,affiliation,State Key Laboratory of Applied Organic Chemistry,affiliationCity,Lanzhou,affiliationCountry,China 
eid,9-s2.0-13404061700,affiliation,Indiana University-Purdue University Indianapolis,affiliationCity,Indianapolis,affiliationCountry,United States 
eid,9-s2.0-13404065800,affiliation,"A-Star, Genome Institute of Singapore",affiliationCity,Singapore City,affiliationCountry,Singapore 
eid,9-s2.0-13405745100,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-13410209800,affiliation,Pacific Northwest National Laboratory,affiliationCity,Richland,affiliationCountry,United States 
eid,9-s2.0-13410566300,affiliation,Utah State University,affiliationCity,Logan,affiliationCountry,United States 
eid,9-s2.0-13604675800,affiliation,Chonbuk National University Hospital,affiliationCity,Jeonju,affiliationCountry,South Korea 
eid,9-s2.0-13605421200,affiliation,University of South Dakota,affiliationCity,Vermillion,affiliationCountry,United States 
eid,9-s2.0-13605819800,affiliation,Weatherall Institute of Molecular Medicine,affiliationCity,Oxford,affiliationCountry,United Kingdom 
eid,9-s2.0-13609163500,affiliation,Memorial Sloan-Kettering Cancer Center,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-13609725600,affiliation,Max Nader Lab for Rehabilitation Technologies and Outcomes Research,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-13806162400,affiliation,Medical College of Wisconsin,affiliationCity,Milwaukee,affiliationCountry,United States 
eid,9-s2.0-13806710100,affiliation,Kent State University,affiliationCity,Kent,affiliationCountry,United States 
eid,9-s2.0-13906144500,affiliation,Lawrence Berkeley National Laboratory,affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-13906916100,affiliation,Universität Stuttgart,affiliationCity,Stuttgart,affiliationCountry,Germany 
eid,9-s2.0-13907078900,affiliation,School of Materials Science and Engineering,affiliationCity,Singapore City,affiliationCountry,Singapore 
eid,9-s2.0-14017128100,affiliation,Pennsylvania State University,affiliationCity,University Park,affiliationCountry,United States 
eid,9-s2.0-14019538200,affiliation,Wake Forest School of Medicine,affiliationCity,Winston Salem,affiliationCountry,United States 
eid,9-s2.0-14023017300,affiliation,University of Chinese Academy of Sciences,affiliationCity,Beijing,affiliationCountry,China 
eid,9-s2.0-14031422000,affiliation,The Ohio State University,affiliationCity,Columbus,affiliationCountry,United States 
eid,9-s2.0-14032907800,affiliation,Stockholms universitet,affiliationCity,Stockholm,affiliationCountry,Sweden 
eid,9-s2.0-14033869400,affiliation,Genentech Incorporated,affiliationCity,San Francisco,affiliationCountry,United States 
eid,9-s2.0-14036501500,affiliation,University of Wisconsin-Madison,affiliationCity,Madison,affiliationCountry,United States 
eid,9-s2.0-14037160900,affiliation,Iowa State University,affiliationCity,Ames,affiliationCountry,United States 
eid,9-s2.0-14043832400,affiliation,University of Minnesota,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-14045516300,affiliation,Università degli Studi di Bari,affiliationCity,Bari,affiliationCountry,Italy 
eid,9-s2.0-14046562600,affiliation,Universiteit Antwerpen,affiliationCity,Antwerpen,affiliationCountry,Belgium 
eid,9-s2.0-14047640400,affiliation,National Institute of Diabetes and Digestive and Kidney Diseases,affiliationCity,Bethesda,affiliationCountry,United States 
eid,9-s2.0-14048078300,affiliation,Dartmouth College,affiliationCity,Hanover,affiliationCountry,United States 
eid,9-s2.0-14050501800,affiliation,University of The Gambia,affiliationCity,Serrekunda,affiliationCountry,Gambia 
eid,9-s2.0-14051799500,affiliation,University of Colorado Boulder,affiliationCity,Boulder,affiliationCountry,United States 
eid,9-s2.0-14052571600,affiliation,Keck School of Medicine of USC,affiliationCity,Los Angeles,affiliationCountry,United States 
eid,9-s2.0-14053604900,affiliation,King Abdullah University of Science and Technology,affiliationCity,Jeddah,affiliationCountry,Saudi Arabia 
eid,9-s2.0-14057983000,affiliation,Université du Québec à Montréal,affiliationCity,Montreal,affiliationCountry,Canada 
eid,9-s2.0-14058867100,affiliation,National Center for Advancing Translational Sciences,affiliationCity,Bethesda,affiliationCountry,United States 
eid,9-s2.0-14058886100,affiliation,Observatório Nacional,affiliationCity,Sao Cristovao,affiliationCountry,Brazil 
eid,9-s2.0-14059757200,affiliation,The Ohio State University,affiliationCity,Columbus,affiliationCountry,United States 
eid,9-s2.0-14060094700,affiliation,John Innes Centre,affiliationCity,Norwich,affiliationCountry,United Kingdom 
eid,9-s2.0-14068241900,affiliation,The Fourth People's Hospital of Zhenjiang,affiliationCity,Zhenjiang,affiliationCountry,China 
eid,9-s2.0-14122071800,affiliation,Siberian Federal University,affiliationCity,Krasnoyarsk,affiliationCountry,Russian Federation 
eid,9-s2.0-14319198500,affiliation,University of Iowa Carver College of Medicine,affiliationCity,"Iowa City, IA",affiliationCountry,United States 
eid,9-s2.0-14421219700,affiliation,Fudan University,affiliationCity,Shanghai,affiliationCountry,China 
eid,9-s2.0-14421429000,affiliation,Universidad de la Laguna,affiliationCity,San Cristobal de La Laguna,affiliationCountry,Spain 
eid,9-s2.0-14519557400,affiliation,State University of New York Institute of Technology,affiliationCity,Utica,affiliationCountry,United States 
eid,9-s2.0-14524805200,affiliation,University of Virginia,affiliationCity,Charlottesville,affiliationCountry,United States 
eid,9-s2.0-14527234800,affiliation,Carmot Therapeutics Inc.,affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-14623008500,affiliation,Southern Medical University,affiliationCity,Guangzhou,affiliationCountry,China 
eid,9-s2.0-14626798300,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-14634210200,affiliation,Texas A&amp;M University,affiliationCity,College Station,affiliationCountry,United States 
eid,9-s2.0-14634343200,affiliation,Florida State University,affiliationCity,Tallahassee,affiliationCountry,United States 
eid,9-s2.0-14819324800,affiliation,University of Wisconsin-Madison,affiliationCity,Madison,affiliationCountry,United States 
eid,9-s2.0-14832184300,affiliation,Universitatea Babes-Bolyai din Cluj-Napoca,affiliationCity,Cluj Napoca,affiliationCountry,Romania 
eid,9-s2.0-14832431000,affiliation,"Animal, Santé, Territoires, Risques et Ecosystèmes (ASTRE)",affiliationCity,Montferrier-sur-Lez,affiliationCountry,France 
eid,9-s2.0-14919159700,affiliation,Duke University Medical Center,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-15019501700,affiliation,The University of Arizona,affiliationCity,Tucson,affiliationCountry,United States 
eid,9-s2.0-15030878900,affiliation,Friedrich-Alexander-Universität Erlangen-Nürnberg,affiliationCity,Erlangen,affiliationCountry,Germany 
eid,9-s2.0-15040095200,affiliation,Xi'an Jiaotong University,affiliationCity,Xi'an,affiliationCountry,China 
eid,9-s2.0-15048503100,affiliation,Indian Institute of Technology Kanpur,affiliationCity,Kanpur,affiliationCountry,India 
eid,9-s2.0-15050815400,affiliation,Chalmers University of Technology,affiliationCity,Göteborg,affiliationCountry,Sweden 
eid,9-s2.0-15051769000,affiliation,Harvard University,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-15058519400,affiliation,University of Kentucky,affiliationCity,Lexington,affiliationCountry,United States 
eid,9-s2.0-15061412800,affiliation,Wayne State University,affiliationCity,Detroit,affiliationCountry,United States 
eid,9-s2.0-15063517300,affiliation,Florida State University,affiliationCity,Tallahassee,affiliationCountry,United States 
eid,9-s2.0-15065550600,affiliation,University of Minnesota,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-15065850600,affiliation,"University of Washington, Seattle",affiliationCity,Seattle,affiliationCountry,United States 
eid,9-s2.0-15067249400,affiliation,University of Manchester,affiliationCity,Manchester,affiliationCountry,United Kingdom 
eid,9-s2.0-15070525700,affiliation,The Doctorate-Granting Institution of the City University of New York,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-15078552100,affiliation,Huashan Hospital,affiliationCity,Shanghai,affiliationCountry,China 
eid,9-s2.0-15122788900,affiliation,Università degli Studi di Parma,affiliationCity,Parma,affiliationCountry,Italy 
eid,9-s2.0-15122883300,affiliation,Illinois Institute of Technology,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-15124343400,affiliation,Waseda University,affiliationCity,Tokyo,affiliationCountry,Japan 
eid,9-s2.0-15126063600,affiliation,Seoul National University,affiliationCity,Seoul,affiliationCountry,South Korea 
eid,9-s2.0-15127938900,affiliation,Senckenberg Forschungsinstitut und Naturmuseum,affiliationCity,Frankfurt am Main,affiliationCountry,Germany 
eid,9-s2.0-15131711500,affiliation,University of Arkansas - Fayetteville,affiliationCity,Fayetteville,affiliationCountry,United States 
eid,9-s2.0-15135978200,affiliation,Bronx Community College,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-15136350800,affiliation,"California State University, Northridge",affiliationCity,Northridge,affiliationCountry,United States 
eid,9-s2.0-15136579300,affiliation,Università degli Studi di Padova,affiliationCity,Padua,affiliationCountry,Italy 
eid,9-s2.0-15318976800,affiliation,University of Pennsylvania Perelman School of Medicine,affiliationCity,Philadelphia,affiliationCountry,United States 
eid,9-s2.0-15724297700,affiliation,"University of California, Davis",affiliationCity,Davis,affiliationCountry,United States 
eid,9-s2.0-15729456400,affiliation,City of Hope National Med Center,affiliationCity,Duarte,affiliationCountry,United States 
eid,9-s2.0-15739411100,affiliation,Università degli Studi di Pavia,affiliationCity,Pavia,affiliationCountry,Italy 
eid,9-s2.0-15747132600,affiliation,Stony Brook University,affiliationCity,Stony Brook,affiliationCountry,United States 
eid,9-s2.0-15750049800,affiliation,National Microbiology Laboratory,affiliationCity,Winnipeg,affiliationCountry,Canada 
eid,9-s2.0-15751145000,affiliation,Fermi National Accelerator Laboratory,affiliationCity,Batavia,affiliationCountry,United States 
eid,9-s2.0-15759618600,affiliation,Medical College of Wisconsin,affiliationCity,Milwaukee,affiliationCountry,United States 
eid,9-s2.0-15763315600,affiliation,Severance Hospital,affiliationCity,Seoul,affiliationCountry,South Korea 
eid,9-s2.0-15826237800,affiliation,ITOP Corporation,affiliationCity,Palo Alto,affiliationCountry,United States 
eid,9-s2.0-15834439600,affiliation,Florida State University,affiliationCity,Tallahassee,affiliationCountry,United States 
eid,9-s2.0-15836819100,affiliation,Allen Institute for Brain Science,affiliationCity,Washington,affiliationCountry,United States 
eid,9-s2.0-15837711300,affiliation,The University of North Carolina at Greensboro,affiliationCity,Greensboro,affiliationCountry,United States 
eid,9-s2.0-15839994000,affiliation,St. Petersburg Department of V.A.Steklov Institute of Mathematics of the Russian Academy of Sciences,affiliationCity,Saint Petersburg (ex Leningrad),affiliationCountry,Russian Federation 
eid,9-s2.0-15843171300,affiliation,University of Minnesota,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-15921267800,affiliation,Eijkman Institute for Molecular Biology,affiliationCity,Jakarta,affiliationCountry,Indonesia 
eid,9-s2.0-15924354400,affiliation,"University of Washington, Seattle",affiliationCity,Seattle,affiliationCountry,United States 
eid,9-s2.0-16029166800,affiliation,AbbVie,affiliationCity,North Chicago,affiliationCountry,United States 
eid,9-s2.0-16029978600,affiliation,Oakland University,affiliationCity,Rochester,affiliationCountry,United States 
eid,9-s2.0-16032355900,affiliation,Smith College,affiliationCity,Northampton,affiliationCountry,United States 
eid,9-s2.0-16044062200,affiliation,Southern Medical University,affiliationCity,Guangzhou,affiliationCountry,China 
eid,9-s2.0-16069795700,affiliation,Northwestern University,affiliationCity,Evanston,affiliationCountry,United States 
eid,9-s2.0-16136950800,affiliation,Compartimentation et Dynamique Cellulaires,affiliationCity,Paris,affiliationCountry,France 
eid,9-s2.0-16146397800,affiliation,University of Tennessee College of Veterinary Medicine,affiliationCity,Knoxville,affiliationCountry,United States 
eid,9-s2.0-16157156400,affiliation,University of East Anglia,affiliationCity,Norwich,affiliationCountry,United Kingdom 
eid,9-s2.0-16174223900,affiliation,Universitätsmedizin Göttingen,affiliationCity,Gottingen,affiliationCountry,Germany 
eid,9-s2.0-16174604000,affiliation,University of Cologne,affiliationCity,Koln,affiliationCountry,Germany 
eid,9-s2.0-16177772600,affiliation,California Institute of Technology,affiliationCity,Pasadena,affiliationCountry,United States 
eid,9-s2.0-16184384400,affiliation,"University of Washington, Seattle",affiliationCity,Seattle,affiliationCountry,United States 
eid,9-s2.0-16190571800,affiliation,Sorbonne Universite,affiliationCity,Paris,affiliationCountry,France 
eid,9-s2.0-16197234000,affiliation,Northeastern University,affiliationCity,Boston,affiliationCountry,United States 
eid,9-s2.0-16202487600,affiliation,"University of California, Los Angeles",affiliationCity,Los Angeles,affiliationCountry,United States 
eid,9-s2.0-16202978400,affiliation,Pontificia Universidad Católica de Chile,affiliationCity,Santiago,affiliationCountry,Chile 
eid,9-s2.0-16205085300,affiliation,Obstetrics and Gynecology Hospital Affiliated to Nanjing Medical University,affiliationCity,Nanjing,affiliationCountry,China 
eid,9-s2.0-16207276400,affiliation,The University of Chicago,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-16207611100,affiliation,Osaka University,affiliationCity,Suita,affiliationCountry,Japan 
eid,9-s2.0-16212032400,affiliation,"University of Michigan, Ann Arbor",affiliationCity,Ann Arbor,affiliationCountry,United States 
eid,9-s2.0-16215359300,affiliation,The Francis Crick Institute,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-16215963300,affiliation,Juntendo University School of Medicine,affiliationCity,Tokyo,affiliationCountry,Japan 
eid,9-s2.0-16221058900,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-16228859400,affiliation,National Institute for Materials Science,affiliationCity,Tsukuba,affiliationCountry,Japan 
eid,9-s2.0-16230918500,affiliation,Stony Brook University,affiliationCity,Stony Brook,affiliationCountry,United States 
eid,9-s2.0-16237843500,affiliation,Shandong University,affiliationCity,Jinan,affiliationCountry,China 
eid,9-s2.0-16240250900,affiliation,Centre Hospitalier de L'Universite de Montreal,affiliationCity, null,affiliationCountry,Canada 
eid,9-s2.0-16240329600,affiliation,Michigan Technological University,affiliationCity,Houghton,affiliationCountry,United States 
eid,9-s2.0-16306738600,affiliation,Montana State University,affiliationCity,Bozeman,affiliationCountry,United States 
eid,9-s2.0-16311122900,affiliation,University of Iowa,affiliationCity,Iowa City,affiliationCountry,United States 
eid,9-s2.0-16402901600,affiliation,Rutgers University–New Brunswick,affiliationCity,New Brunswick,affiliationCountry,United States 
eid,9-s2.0-16412870600,affiliation,INIT GmbH,affiliationCity,Karlsruhe,affiliationCountry,Germany 
eid,9-s2.0-16417618600,affiliation,Korea Polar Research Institute,affiliationCity,Incheon,affiliationCountry,South Korea 
eid,9-s2.0-16418377800,affiliation,Institute of Mathematics of the Academy of Sciences of the Ukrainian SSR,affiliationCity, null,affiliationCountry,Ukraine 
eid,9-s2.0-16422583600,affiliation,Ruhr-Universitat Bochum,affiliationCity,Bochum,affiliationCountry,Germany 
eid,9-s2.0-16425344500,affiliation,Indiana University School of Medicine,affiliationCity,Indianapolis,affiliationCountry,United States 
eid,9-s2.0-16425441400,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-16425646300,affiliation,The Ohio State University,affiliationCity,Columbus,affiliationCountry,United States 
eid,9-s2.0-16427632600,affiliation,University of Rochester,affiliationCity,Rochester,affiliationCountry,United States 
eid,9-s2.0-16443982500,affiliation,Universite de Neuchatel,affiliationCity,Neuchatel,affiliationCountry,Switzerland 
eid,9-s2.0-16451248800,affiliation,Sorbonne Universite,affiliationCity,Paris,affiliationCountry,France 
eid,9-s2.0-16458625100,affiliation,"National Academy of Sciences in Ukraine, Institute of Mathematics",affiliationCity,Kiev,affiliationCountry,Ukraine 
eid,9-s2.0-16463607800,affiliation,Universiteit Gent,affiliationCity,Ghent,affiliationCountry,Belgium 
eid,9-s2.0-16466355700,affiliation, null,affiliationCity, null,affiliationCountry, null 
eid,9-s2.0-16469007200,affiliation,Université du Littoral Côte d‘Opale,affiliationCity,Dunkerque,affiliationCountry,France 
eid,9-s2.0-16476081700,affiliation,Alikhanov Institute for Theoretical and Experimental Physics,affiliationCity,Moscow,affiliationCountry,Russian Federation 
eid,9-s2.0-16480396300,affiliation,University of Florida,affiliationCity,Gainesville,affiliationCountry,United States 
eid,9-s2.0-16494944200,affiliation,"National Institutes of Health, Bethesda",affiliationCity,Bethesda,affiliationCountry,United States 
eid,9-s2.0-16534327100,affiliation,Johannes Kepler Universitat Linz,affiliationCity,Linz,affiliationCountry,Austria 
eid,9-s2.0-16534552600,affiliation,Universidad de Santiago de Chile,affiliationCity,Santiago,affiliationCountry,Chile 
eid,9-s2.0-16549997700,affiliation,Centre de Sciences Nucléaires et de Sciences de la Matière,affiliationCity,Orsay,affiliationCountry,France 
eid,9-s2.0-16644973300,affiliation,Khalifa University of Science and Technology,affiliationCity,Abu Dhabi,affiliationCountry,United Arab Emirates 
eid,9-s2.0-16646253600,affiliation,"University of Basel, Institute for Medical Microbiology",affiliationCity,Basel,affiliationCountry,Switzerland 
eid,9-s2.0-16686534500,affiliation,University of Zurich,affiliationCity,Zurich,affiliationCountry,Switzerland 
eid,9-s2.0-16733897200,affiliation,"Merck &amp; Co., Inc.",affiliationCity,Kenilworth,affiliationCountry,United States 
eid,9-s2.0-16742547900,affiliation,"University of California, San Francisco",affiliationCity,San Francisco,affiliationCountry,United States 
eid,9-s2.0-16837149300,affiliation,The University of Alabama at Birmingham,affiliationCity,Birmingham,affiliationCountry,United States 
eid,9-s2.0-16943170100,affiliation,Tel Aviv University,affiliationCity,Tel Aviv-Yafo,affiliationCountry,Israel 
eid,9-s2.0-16949544200,affiliation,Mayo Clinic,affiliationCity,Rochester,affiliationCountry,United States 
eid,9-s2.0-17035432100,affiliation,Medical University of South Carolina,affiliationCity,Charleston,affiliationCountry,United States 
eid,9-s2.0-17135633500,affiliation,Binghamton University State University of New York,affiliationCity,Binghamton,affiliationCountry,United States 
eid,9-s2.0-17233679000,affiliation,Hallym University,affiliationCity,Chuncheon,affiliationCountry,South Korea 
eid,9-s2.0-17233741000,affiliation,Argonne National Laboratory,affiliationCity,Lemont,affiliationCountry,United States 
eid,9-s2.0-17339473100,affiliation,Medical School,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-18133640500,affiliation,University College Dublin,affiliationCity,Dublin,affiliationCountry,Ireland 
eid,9-s2.0-18133710500,affiliation,Duke University Medical Center,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-18134357200,affiliation,Colorado State University,affiliationCity,Fort Collins,affiliationCountry,United States 
eid,9-s2.0-18134896800,affiliation,European Molecular Biology Laboratory Hamburg,affiliationCity,Hamburg,affiliationCountry,Germany 
eid,9-s2.0-18345422600,affiliation,Chinese University of Hong Kong,affiliationCity,Shatin,affiliationCountry,Hong Kong 
eid,9-s2.0-18435134600,affiliation,Madras Diabetes Research Foundation,affiliationCity,Chennai,affiliationCountry,India 
eid,9-s2.0-18633559700,affiliation,Washington University School of Medicine in St. Louis,affiliationCity,St. Louis,affiliationCountry,United States 
eid,9-s2.0-18835393500,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-19136469400,affiliation,Li Ka Shing Institute of Virology,affiliationCity,Edmonton,affiliationCountry,Canada 
eid,9-s2.0-19333686800,affiliation,Ulster University,affiliationCity,Coleraine,affiliationCountry,United Kingdom 
eid,9-s2.0-19337048900,affiliation,Johns Hopkins Bloomberg School of Public Health,affiliationCity,Baltimore,affiliationCountry,United States 
eid,9-s2.0-19337593800,affiliation,"University of California, San Diego",affiliationCity,San Diego,affiliationCountry,United States 
eid,9-s2.0-19434183500,affiliation,"University of California, Los Angeles",affiliationCity,Los Angeles,affiliationCountry,United States 
eid,9-s2.0-20035582600,affiliation,"Institute of Molecular Biology and Biotechnology, Foundation for Research and Technology-Hellas",affiliationCity,Heraklion,affiliationCountry,Greece 
eid,9-s2.0-20435219700,affiliation,University of Vermont,affiliationCity,Burlington,affiliationCountry,United States 
eid,9-s2.0-20734464300,affiliation,Princeton University,affiliationCity,Princeton,affiliationCountry,United States 
eid,9-s2.0-20836017400,affiliation,University of Leicester,affiliationCity,Leicester,affiliationCountry,United Kingdom 
eid,9-s2.0-21035951300,affiliation,University of Surrey,affiliationCity,Guildford,affiliationCountry,United Kingdom 
eid,9-s2.0-21535842100,affiliation,Lawrence Berkeley National Laboratory,affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-21739817000,affiliation,Los Alamos National Laboratory,affiliationCity,Los Alamos,affiliationCountry,United States 
