eid,9-s2.0-15027080800,affiliation,Portland State University,affiliationCity,Portland,affiliationCountry,United States 
eid,9-s2.0-15034813600,affiliation,Lightel,affiliationCity,Holmdel,affiliationCountry,United States 
eid,9-s2.0-15035776800,affiliation,Aurora Health Care,affiliationCity,Milwaukee,affiliationCountry,United States 
eid,9-s2.0-15048885600,affiliation,University of Colorado Boulder,affiliationCity,Boulder,affiliationCountry,United States 
eid,9-s2.0-15058519400,affiliation,University of Kentucky,affiliationCity,Lexington,affiliationCountry,United States 
eid,9-s2.0-15065767900,affiliation,Stony Brook University,affiliationCity,Stony Brook,affiliationCountry,United States 
eid,9-s2.0-15069587300,affiliation,The University of Adelaide,affiliationCity,Adelaide,affiliationCountry,Australia 
eid,9-s2.0-15072000700,affiliation,University of Texas at Austin,affiliationCity,Austin,affiliationCountry,United States 
eid,9-s2.0-15075838900,affiliation,International Monetary Fund,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-15081697500,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-15119581800,affiliation,University of Oklahoma,affiliationCity,Norman,affiliationCountry,United States 
eid,9-s2.0-15520586200,affiliation,Georgetown University,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-15620494200,affiliation,University of Mary,affiliationCity,Bismarck,affiliationCountry,United States 
eid,9-s2.0-15623562400,affiliation,"Queen Mary, University of London",affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-15725313100,affiliation,"University of California, Santa Barbara",affiliationCity,Santa Barbara,affiliationCountry,United States 
eid,9-s2.0-15729332500,affiliation,Johns Hopkins University,affiliationCity,Baltimore,affiliationCountry,United States 
eid,9-s2.0-15740200500,affiliation,Duke-NUS Medical School Singapore,affiliationCity,Singapore City,affiliationCountry,Singapore 
eid,9-s2.0-15754722500,affiliation,"Universidad de Los Andes, Colombia",affiliationCity,Bogota,affiliationCountry,Colombia 
eid,9-s2.0-15756310900,affiliation,Centre de Recherche en Economie et Statistique,affiliationCity,Palaiseau,affiliationCountry,France 
eid,9-s2.0-15756820000,affiliation,University of Virginia,affiliationCity,Charlottesville,affiliationCountry,United States 
eid,9-s2.0-15757639100,affiliation,The University of Hong Kong,affiliationCity,Pokfulam,affiliationCountry,Hong Kong 
eid,9-s2.0-15761024800,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-15769115700,affiliation,Naval Postgraduate School,affiliationCity,Monterey,affiliationCountry,United States 
eid,9-s2.0-15821688600,affiliation,University of Southern Mississippi,affiliationCity,Hattiesburg,affiliationCountry,United States 
eid,9-s2.0-15822966200,affiliation,Rutgers University–New Brunswick,affiliationCity,New Brunswick,affiliationCountry,United States 
eid,9-s2.0-15828314900,affiliation,University of Massachusetts Amherst,affiliationCity,Amherst MA,affiliationCountry,United States 
eid,9-s2.0-15831965800,affiliation,Baylor University,affiliationCity,Paris,affiliationCountry,United States 
eid,9-s2.0-15845554600,affiliation,University of Maryland,affiliationCity,College Park,affiliationCountry,United States 
eid,9-s2.0-15847328800,affiliation,University of Louisville,affiliationCity,Louisville,affiliationCountry,United States 
eid,9-s2.0-16023003700,affiliation,"University of California, Los Angeles",affiliationCity,Los Angeles,affiliationCountry,United States 
eid,9-s2.0-16027951600,affiliation,Université Lumière Lyon 2,affiliationCity,Lyon,affiliationCountry,France 
eid,9-s2.0-16031074400,affiliation,Universite Paris 13,affiliationCity,Villetaneuse,affiliationCountry,France 
eid,9-s2.0-16040035900,affiliation,"University of Michigan, Ann Arbor",affiliationCity,Ann Arbor,affiliationCountry,United States 
eid,9-s2.0-16041567200,affiliation,Karabük Üniversitesi,affiliationCity,Karabuk,affiliationCountry,Turkey 
eid,9-s2.0-16042837800,affiliation,Southern Methodist University,affiliationCity,Dallas,affiliationCountry,United States 
eid,9-s2.0-16042941800,affiliation,University of Tokyo,affiliationCity,Tokyo,affiliationCountry,Japan 
eid,9-s2.0-16070695500,affiliation,Utrecht University,affiliationCity,Utrecht,affiliationCountry,Netherlands 
eid,9-s2.0-16176775100,affiliation,Aarhus Universitet,affiliationCity,Aarhus,affiliationCountry,Denmark 
eid,9-s2.0-16196549000,affiliation,Washington University in St. Louis,affiliationCity,St. Louis,affiliationCountry,United States 
eid,9-s2.0-16200603700,affiliation,Archaeology Southwest,affiliationCity,Tucson,affiliationCountry,United States 
eid,9-s2.0-16201699100,affiliation,Washington State University Pullman,affiliationCity,Pullman,affiliationCountry,United States 
eid,9-s2.0-16227851600,affiliation,Vanderbilt University,affiliationCity,Nashville,affiliationCountry,United States 
eid,9-s2.0-16232753800,affiliation,"University of California, Davis",affiliationCity,Davis,affiliationCountry,United States 
eid,9-s2.0-16234469200,affiliation,McGill University,affiliationCity,Montreal,affiliationCountry,Canada 
eid,9-s2.0-16241012400,affiliation,Johns Hopkins School of Medicine,affiliationCity,Baltimore,affiliationCountry,United States 
eid,9-s2.0-16242252300,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-16244771000,affiliation,University of Maryland,affiliationCity,College Park,affiliationCountry,United States 
eid,9-s2.0-16245376200,affiliation,Penn State Health Milton S. Hershey Medical Center,affiliationCity,Hershey,affiliationCountry,United States 
eid,9-s2.0-16246493600,affiliation,University of Montana,affiliationCity,Missoula,affiliationCountry,United States 
eid,9-s2.0-16301986100,affiliation,University of Minnesota,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-16307220900,affiliation,Southern Methodist University,affiliationCity,Dallas,affiliationCountry,United States 
eid,9-s2.0-16307791900,affiliation,"ABB Group, USA",affiliationCity,Cary,affiliationCountry,United States 
eid,9-s2.0-16308663200,affiliation,Örebro Universitet,affiliationCity,Orebro,affiliationCountry,Sweden 
eid,9-s2.0-16314952700,affiliation,Vanderbilt University's Peabody College,affiliationCity,Nashville,affiliationCountry,United States 
eid,9-s2.0-16402713600,affiliation,University of Rhode Island,affiliationCity,Kingston,affiliationCountry,United States 
eid,9-s2.0-16418808100,affiliation,Georgetown University,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-16435493600,affiliation,University of Illinois at Urbana-Champaign,affiliationCity,Urbana,affiliationCountry,United States 
eid,9-s2.0-16475660600,affiliation,University of Rochester,affiliationCity,Rochester,affiliationCountry,United States 
eid,9-s2.0-16549137700,affiliation,California State University Channel Islands,affiliationCity,Camarillo,affiliationCountry,United States 
eid,9-s2.0-16552768000,affiliation,University of Michigan,affiliationCity,Englewood,affiliationCountry,United States 
eid,9-s2.0-16645133500,affiliation,University of Bern,affiliationCity,Bern,affiliationCountry,Switzerland 
eid,9-s2.0-16679815600,affiliation,"University of California, Riverside",affiliationCity,Riverside,affiliationCountry,United States 
eid,9-s2.0-16680348500,affiliation,Technische Universitat Wien,affiliationCity,Vienna,affiliationCountry,Austria 
eid,9-s2.0-16834477900,affiliation,Colorado School of Mines,affiliationCity,Golden,affiliationCountry,United States 
eid,9-s2.0-16943137000,affiliation,Temple University,affiliationCity,Philadelphia,affiliationCountry,United States 
eid,9-s2.0-17342469400,affiliation,Indiana University Bloomington,affiliationCity,Bloomington,affiliationCountry,United States 
eid,9-s2.0-17347367100,affiliation,University of Arkansas - Fayetteville,affiliationCity,Fayetteville,affiliationCountry,United States 
eid,9-s2.0-17433410200,affiliation,Urban Institute,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-17434441600,affiliation,Center for American Progress,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-17434884500,affiliation,Furman University,affiliationCity,Greenville,affiliationCountry,United States 
eid,9-s2.0-17634019800,affiliation,Universiteit Gent,affiliationCity,Ghent,affiliationCountry,Belgium 
eid,9-s2.0-17636964500,affiliation,Roswell Park Cancer Institute,affiliationCity,Buffalo,affiliationCountry,United States 
eid,9-s2.0-18633587000,affiliation,University of Florida Institute of Food and Agricultural Sciences,affiliationCity,Gainesville,affiliationCountry,United States 
eid,9-s2.0-18635010600,affiliation,University of Glasgow,affiliationCity,Glasgow,affiliationCountry,United Kingdom 
eid,9-s2.0-18635091200,affiliation,Universitetet i Stavanger,affiliationCity,Stavanger,affiliationCountry,Norway 
eid,9-s2.0-19337888100,affiliation,Pontificia Universidad Católica de Chile,affiliationCity,Santiago,affiliationCountry,Chile 
eid,9-s2.0-19337958900,affiliation,The University of Texas at Austin,affiliationCity,Austin,affiliationCountry,United States 
eid,9-s2.0-19638395200,affiliation,The Ohio State University at Newark,affiliationCity,Newark,affiliationCountry,United States 
eid,9-s2.0-19638651100,affiliation,Graduate Management Admission Council,affiliationCity,Reston,affiliationCountry,United States 
eid,9-s2.0-20436537900,affiliation,The University of Queensland,affiliationCity,Brisbane,affiliationCountry,Australia 
eid,9-s2.0-21739537700,affiliation,Kansas State University,affiliationCity,Manhattan,affiliationCountry,United States 
eid,9-s2.0-21739875700,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-21740571100,affiliation,Pontificia Universidad Católica de Chile,affiliationCity,Santiago,affiliationCountry,Chile 
eid,9-s2.0-21740646500,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-21833757900,affiliation,Gustavus Adolphus College,affiliationCity,Saint Peter,affiliationCountry,United States 
eid,9-s2.0-21834175900,affiliation,University of Minnesota,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-22137191900,affiliation,The University of Arizona,affiliationCity,Tucson,affiliationCountry,United States 
eid,9-s2.0-22835424600,affiliation,"Lewis &amp; Clark College, Portland",affiliationCity,Portland,affiliationCountry,United States 
eid,9-s2.0-22836118300,affiliation,Fondazione Policlinico Universitario Agostino Gemelli IRCCS Università Cattolica del Sacro Cuore,affiliationCity,Rome,affiliationCountry,Italy 
eid,9-s2.0-22836890200,affiliation,University of Texas at Austin,affiliationCity,Austin,affiliationCountry,United States 
eid,9-s2.0-22935623600,affiliation,Miami University,affiliationCity,Oxford,affiliationCountry,United States 
eid,9-s2.0-22936871300,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-22939428200,affiliation,University of Rochester School of Medicine and Dentistry,affiliationCity,Rochester,affiliationCountry,United States 
eid,9-s2.0-22957065200,affiliation,"University of Ioannina, School of Medicine",affiliationCity,Ioannina,affiliationCountry,Greece 
eid,9-s2.0-22959129200,affiliation,The University of Jordan,affiliationCity,Amman,affiliationCountry,Jordan 
eid,9-s2.0-22975768600,affiliation,Massachusetts Institute of Technology,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-22980853800,affiliation,New York University,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-22984093400,affiliation,Unisys Corporation,affiliationCity,Blue Bell,affiliationCountry,United States 
eid,9-s2.0-23000892000,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-23020304200,affiliation,Freie Universität Berlin,affiliationCity,Berlin,affiliationCountry,Germany 
eid,9-s2.0-23024200400,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-23028113300,affiliation,Le Moyne College,affiliationCity,Syracuse,affiliationCountry,United States 
eid,9-s2.0-23035451400,affiliation,Towson University,affiliationCity,Towson,affiliationCountry,United States 
eid,9-s2.0-23043643300,affiliation,University of Edinburgh,affiliationCity,Edinburgh,affiliationCountry,United Kingdom 
eid,9-s2.0-23052363800,affiliation,Crandall University,affiliationCity,Moncton,affiliationCountry,Canada 
eid,9-s2.0-23094723800,affiliation,European Organization for Nuclear Research,affiliationCity,Geneva,affiliationCountry,Switzerland 
eid,9-s2.0-23096339500,affiliation,University of Bremen,affiliationCity,Bremen,affiliationCountry,Germany 
eid,9-s2.0-23110549400,affiliation,University of Wisconsin-Madison,affiliationCity,Madison,affiliationCountry,United States 
eid,9-s2.0-23373327100,affiliation,Washington University in St. Louis,affiliationCity,St. Louis,affiliationCountry,United States 
eid,9-s2.0-23395670200,affiliation,ETH Zürich,affiliationCity,"Zurich ZH,",affiliationCountry,Switzerland 
eid,9-s2.0-23397647800,affiliation,Pomona College,affiliationCity,Claremont,affiliationCountry,United States 
eid,9-s2.0-23466774600,affiliation,Harvard University,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-23466987500,affiliation,Universidad Torcuato Di Tella,affiliationCity,Buenos Aires,affiliationCountry,Argentina 
eid,9-s2.0-23468600400,affiliation,North Dakota State University,affiliationCity,Fargo,affiliationCountry,United States 
eid,9-s2.0-23474115300,affiliation,National Library of Medicine,affiliationCity,Bethesda,affiliationCountry,United States 
eid,9-s2.0-23476521200,affiliation,West Chester University,affiliationCity,West Chester,affiliationCountry,United States 
eid,9-s2.0-23476538200,affiliation,National Bureau of Economic Research,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-23479891800,affiliation,Cornell University,affiliationCity,Ithaca,affiliationCountry,United States 
eid,9-s2.0-23569720700,affiliation,DePaul University,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-23967667100,affiliation,University of Missouri,affiliationCity,Columbia,affiliationCountry,United States 
eid,9-s2.0-23969909400,affiliation,Oxford Brookes University,affiliationCity,Oxford,affiliationCountry,United Kingdom 
eid,9-s2.0-23984909200,affiliation,Universite de Liege,affiliationCity,Liege,affiliationCountry,Belgium 
eid,9-s2.0-23986460000,affiliation,NILR,affiliationCity,Den Haag,affiliationCountry,Netherlands 
eid,9-s2.0-23994889500,affiliation,University of Iowa,affiliationCity,Iowa City,affiliationCountry,United States 
eid,9-s2.0-24068633300,affiliation,Maynooth University,affiliationCity,Maynooth,affiliationCountry,Ireland 
eid,9-s2.0-24073048300,affiliation,Dartmouth College,affiliationCity,Hanover,affiliationCountry,United States 
eid,9-s2.0-24170676900,affiliation,University of Cambridge,affiliationCity,Cambridge,affiliationCountry,United Kingdom 
eid,9-s2.0-24171480600,affiliation,Service Public de Wallonie,affiliationCity,Jambes,affiliationCountry,Belgium 
eid,9-s2.0-24173296600,affiliation,Population Services International,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-24281751500,affiliation,Wellesley College,affiliationCity,Wellesley,affiliationCountry,United States 
eid,9-s2.0-24282139600,affiliation,Argonne National Laboratory,affiliationCity,Lemont,affiliationCountry,United States 
eid,9-s2.0-24321966000,affiliation,Chinese University of Hong Kong,affiliationCity,Shatin,affiliationCountry,Hong Kong 
eid,9-s2.0-24327886200,affiliation,Museo Nazionale Preistorico Etnografico “Luigi Pigorini”,affiliationCity,Rome,affiliationCountry,Italy 
eid,9-s2.0-24330798200,affiliation,Pennsylvania State University,affiliationCity,Freeport,affiliationCountry,United States 
eid,9-s2.0-24335501800,affiliation,University of St Andrews,affiliationCity,St Andrews,affiliationCountry,United Kingdom 
eid,9-s2.0-24337759300,affiliation,Washington University in St,affiliationCity,Louis,affiliationCountry,United States 
eid,9-s2.0-24339564700,affiliation,Johns Hopkins University Washington,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-24342460200,affiliation,International Monetary Fund,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-24343071300,affiliation,National Bureau of Economic Research,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-24377496600,affiliation,McDonough School of Business,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-24391633500,affiliation,Hunter College,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-24400951800,affiliation,Universidad Carlos III de Madrid,affiliationCity,Madrid,affiliationCountry,Spain 
eid,9-s2.0-24401005500,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-24401878500,affiliation,Universidad de Salamanca,affiliationCity,Salamanca,affiliationCountry,Spain 
eid,9-s2.0-24460986700,affiliation,Universite Paris 8 Vincennes-St Denis,affiliationCity,Saint-Denis,affiliationCountry,France 
eid,9-s2.0-24470234800,affiliation,University of Lincoln,affiliationCity,Lincoln,affiliationCountry,United Kingdom 
eid,9-s2.0-24477239200,affiliation,Field Museum of Natural History,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-24480191600,affiliation,The University of Utah,affiliationCity,Salt Lake City,affiliationCountry,United States 
eid,9-s2.0-24481260900,affiliation,"American Express, New York",affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-24504410600,affiliation,"University of Michigan, Ann Arbor",affiliationCity,Ann Arbor,affiliationCountry,United States 
eid,9-s2.0-24558771500,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-24729462100,affiliation,Universitat Autònoma de Barcelona,affiliationCity,Barcelona,affiliationCountry,Spain 
eid,9-s2.0-24764948200,affiliation,Heraklion University Hospital,affiliationCity,Heraklion,affiliationCountry,Greece 
eid,9-s2.0-24793427000,affiliation,"University of California, Berkeley",affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-24802776300,affiliation,Pennsylvania State University,affiliationCity,Carlisle,affiliationCountry,United States 
eid,9-s2.0-24831056700,affiliation,Wellesley College,affiliationCity,Wellesley,affiliationCountry,United States 
eid,9-s2.0-24831368000,affiliation,Shanghai University of Finance and Economics,affiliationCity,Shanghai,affiliationCountry,China 
eid,9-s2.0-24832688500,affiliation,Simon Fraser University,affiliationCity,Burnaby,affiliationCountry,Canada 
eid,9-s2.0-25027750300,affiliation,Samsung Electronics Co. Ltd.,affiliationCity,Suwon,affiliationCountry,South Korea 
eid,9-s2.0-25222330200,affiliation,University of Illinois at Urbana-Champaign,affiliationCity,Urbana,affiliationCountry,United States 
eid,9-s2.0-25222353000,affiliation,University of Chicago,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-25223699600,affiliation,The University of Arizona,affiliationCity,Tucson,affiliationCountry,United States 
eid,9-s2.0-25224158700,affiliation,Universität Konstanz,affiliationCity,Konstanz,affiliationCountry,Germany 
eid,9-s2.0-25224306800,affiliation,Texas A&amp;M University,affiliationCity,College Station,affiliationCountry,United States 
eid,9-s2.0-25228831500,affiliation,Columbia University in the City of New York,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-25228881200,affiliation,University of Wisconsin-Madison,affiliationCity,Madison,affiliationCountry,United States 
eid,9-s2.0-25621704700,affiliation,University of Cape Town,affiliationCity,Cape Town,affiliationCountry,South Africa 
eid,9-s2.0-25630600700,affiliation,"University of California, Riverside",affiliationCity,Riverside,affiliationCountry,United States 
eid,9-s2.0-25630852600,affiliation,Washington University in St. Louis,affiliationCity,St. Louis,affiliationCountry,United States 
eid,9-s2.0-25641107800,affiliation,The University of Alabama at Birmingham,affiliationCity,Birmingham,affiliationCountry,United States 
eid,9-s2.0-25723508100,affiliation,Northern Illinois University,affiliationCity,DeKalb,affiliationCountry,United States 
eid,9-s2.0-25723663400,affiliation,"James Cook University, Australia",affiliationCity,Townsville,affiliationCountry,Australia 
eid,9-s2.0-25825089400,affiliation,University of Melbourne,affiliationCity,Parkville,affiliationCountry,Australia 
eid,9-s2.0-25928609300,affiliation,University of Virginia,affiliationCity,Charlottesville,affiliationCountry,United States 
eid,9-s2.0-25943660800,affiliation,"The CDM Group, Inc.",affiliationCity,Bethesda,affiliationCountry,United States 
eid,9-s2.0-25948937000,affiliation,University of Toronto,affiliationCity,Toronto,affiliationCountry,Canada 
eid,9-s2.0-26023587900,affiliation,"Queen Mary, University of London",affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-26027915800,affiliation,University of Central Florida,affiliationCity,Orlando,affiliationCountry,United States 
eid,9-s2.0-26032177600,affiliation,The University of British Columbia,affiliationCity,Vancouver,affiliationCountry,Canada 
eid,9-s2.0-26034055700,affiliation,Melbourne School of Psychological Sciences,affiliationCity,Melbourne,affiliationCountry,Australia 
eid,9-s2.0-26036879900,affiliation,US Naval Academy,affiliationCity,Annapolis,affiliationCountry,United States 
eid,9-s2.0-26039297100,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-26221316400,affiliation,"George Mason University, Fairfax Campus",affiliationCity,Fairfax,affiliationCountry,United States 
eid,9-s2.0-26221336400,affiliation,Baylor University,affiliationCity,Waco,affiliationCountry,United States 
eid,9-s2.0-26325449700,affiliation,University of Memphis,affiliationCity,Memphis,affiliationCountry,United States 
eid,9-s2.0-26422920800,affiliation,Stanford University,affiliationCity,Palo Alto,affiliationCountry,United States 
eid,9-s2.0-26424556300,affiliation,Indiana University South Bend,affiliationCity,South Bend,affiliationCountry,United States 
eid,9-s2.0-26433745600,affiliation,University of London,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-26436115500,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-26530927100,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-26531887400,affiliation,"University of California, Irvine",affiliationCity,Irvine,affiliationCountry,United States 
eid,9-s2.0-26533046400,affiliation,Universidad de Monterrey,affiliationCity,San Pedro Garza Garcia,affiliationCountry,Mexico 
eid,9-s2.0-26535181200,affiliation,New York University,affiliationCity,New York,affiliationCountry,United States 
eid,9-s2.0-26538314600,affiliation,University of Tokyo,affiliationCity,Tokyo,affiliationCountry,Japan 
eid,9-s2.0-26633418400,affiliation,School of Nursing,affiliationCity,West Lafayette,affiliationCountry,United States 
eid,9-s2.0-26636586300,affiliation,Queensland University of Technology QUT,affiliationCity,Brisbane,affiliationCountry,Australia 
eid,9-s2.0-26637447600,affiliation,Istituto Oncologico Veneto IOV - IRCCS,affiliationCity,Padova,affiliationCountry,Italy 
eid,9-s2.0-26643031900,affiliation,University of Delaware,affiliationCity,Newark,affiliationCountry,United States 
eid,9-s2.0-26643147700,affiliation,Duke University School of Medicine,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-26643533800,affiliation,Stony Brook University,affiliationCity,Stony Brook,affiliationCountry,United States 
eid,9-s2.0-26643586400,affiliation,University of Pennsylvania,affiliationCity,Philadelphia,affiliationCountry,United States 
eid,9-s2.0-26657404900,affiliation,Johns Hopkins University,affiliationCity,Baltimore,affiliationCountry,United States 
