9-s2.0-35595860000,"The University of Tennessee, Knoxville",Knoxville,United States 
9-s2.0-35595955700,University of Southern California,Los Angeles,United States 
9-s2.0-35596674800,Rutgers University–New Brunswick,New Brunswick,United States 
9-s2.0-35596959400,University of Notre Dame,Notre Dame,United States 
9-s2.0-35597138900,Fritz Haber Institute of the Max Planck Society,Berlin,Germany 
9-s2.0-35599949900,Institute for Postdoctoral Studies,Scottsdale,United States 
9-s2.0-35600180100,University of Houston,Houston,United States 
9-s2.0-35601641500,Naval Research Laboratory,"Washington, D.C.",United States 
9-s2.0-35605589900,University of Notre Dame,Notre Dame,United States 
9-s2.0-35605950300,Michigan Technological University,Houghton,United States 
9-s2.0-35606905000,Sharif University of Technology,Tehran,Iran 
9-s2.0-35606937300,Center for Turbulence Research,Stanford,United States 
9-s2.0-35607344200,RMIT University,Melbourne,Australia 
9-s2.0-35607798000,University of Maryland,College Park,United States 
9-s2.0-35608582900,University of Notre Dame,Notre Dame,United States 
9-s2.0-35608704000,Western Michigan University,Kalamazoo,United States 
9-s2.0-35613169000,Universidade do Porto,Porto,Portugal 
9-s2.0-35613461600,University of Notre Dame,Notre Dame,United States 
9-s2.0-35613573500,University of Oxford,Oxford,United Kingdom 
9-s2.0-35614327900,"University at Buffalo, The State University of New York",Buffalo,United States 
9-s2.0-35614752600,University of Notre Dame,Notre Dame,United States 
9-s2.0-35614980300,Sorbonne Universite,Paris,France 
9-s2.0-35615110000,Universidad Autónoma Metropolitana - Iztapalapa,Iztapalapa,Mexico 
9-s2.0-35615593500,"Newcastle University, United Kingdom",Newcastle,United Kingdom 
9-s2.0-35616460700,University of Edinburgh,Edinburgh,United Kingdom 
9-s2.0-35619034000,Polytechnique Montréal,Montreal,Canada 
9-s2.0-35619068700,University of New South Wales (UNSW) Australia,Sydney,Australia 
9-s2.0-35727425700,Kansas State University,Manhattan,United States 
9-s2.0-35731592500,National Center for Supercomputing Applications, null, null 
9-s2.0-35742852700,University of Texas at Dallas,Richardson,United States 
9-s2.0-35746232100,Shahid Beheshti University,Tehran,Iran 
9-s2.0-35747102200,Michigan Technological University,Houghton,United States 
9-s2.0-35748658200,"University of California, Irvine",Irvine,United States 
9-s2.0-35750002100,Johns Hopkins University,Baltimore,United States 
9-s2.0-35752609300,University of Notre Dame,Notre Dame,United States 
9-s2.0-35754975900,Virginia Polytechnic Institute and State University,Blacksburg,United States 
9-s2.0-35755882300,Massachusetts Institute of Technology,Cambridge,United States 
9-s2.0-35756335100,Hong Kong Observatory,Hong Kong,Hong Kong 
9-s2.0-35758465800,Universite de Rennes 1,Rennes,France 
9-s2.0-35761589700,Accenture,New York,United States 
9-s2.0-35768983700,"Federal Scientific Research Center \Crystallography and photonics\"" of Russian Academy of Sciences""",Moscow,Russian Federation 
9-s2.0-35770477100,Nanyang Environment &amp; Water Research Institute,Singapore City,Singapore 
9-s2.0-35779178500,Carnegie Mellon University,Pittsburgh,United States 
9-s2.0-35782368600,University of Minnesota,Minneapolis,United States 
9-s2.0-35786118100,Iowa State University,Ames,United States 
9-s2.0-35786763400,Northwestern University Feinberg School of Medicine,Chicago,United States 
9-s2.0-35789210900,Tsinghua University,Beijing,China 
9-s2.0-35793744500,Nanjing University,Nanjing,China 
9-s2.0-35797508100,Scuola Superiore Sant'Anna di Studi Universitari e di Perfezionamento,Pisa,Italy 
9-s2.0-35799555800,Konkuk University,Seoul,South Korea 
9-s2.0-35812440600,Clemson University,Clemson,United States 
9-s2.0-35847639900,LongWave Photonics LLC,Mountain View,United States 
9-s2.0-35944983100,Lomonosov Moscow State University,Moscow,Russian Federation 
9-s2.0-35951544100,Arizona State University,Tempe,United States 
9-s2.0-35956238900,"University at Buffalo, The State University of New York",Buffalo,United States 
9-s2.0-35996406400,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-36004498400,Lunds Universitet,Lund,Sweden 
9-s2.0-36004514600,University of Notre Dame,Notre Dame,United States 
9-s2.0-36006720300,National Institute of Standards and Technology,Gaithersburg,United States 
9-s2.0-36015806700,University of Science and Technology of China,Hefei,China 
9-s2.0-36024419500,IBM Thomas J. Watson Research Center,Yorktown Heights,United States 
9-s2.0-36024889600,"University of Washington, Seattle",Seattle,United States 
9-s2.0-36025181700,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-36025219700,Tohoku University,Sendai,Japan 
9-s2.0-36025650000,University of Notre Dame,Notre Dame,United States 
9-s2.0-36025772000,University of Notre Dame,Notre Dame,United States 
9-s2.0-36028804600,Rice University,Houston,United States 
9-s2.0-36037088900,Mayo Clinic,Rochester,United States 
9-s2.0-36038171800,Northwestern University,Evanston,United States 
9-s2.0-36038586400,Istituto Italiano di Tecnologia,Genoa,Italy 
9-s2.0-36039460300,"University of California, Los Angeles",Los Angeles,United States 
9-s2.0-36039748000,National University of Singapore,Singapore City,Singapore 
9-s2.0-36040059800,TechnoJouvence,Marseille,France 
9-s2.0-36040646100,Huazhong University of Science and Technology,Wuhan,China 
9-s2.0-36040759400,Shandong University,Jinan,China 
9-s2.0-36041035600,"University of California, Los Angeles",Los Angeles,United States 
9-s2.0-36047560000,KU Leuven,3000 Leuven,Belgium 
9-s2.0-36049280600,University of Minnesota,Minneapolis,United States 
9-s2.0-36050619800,University of Cambridge,Cambridge,United Kingdom 
9-s2.0-36061249100,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-36061797000,Beihang University,Beijing,China 
9-s2.0-36062590400,Lawrence Berkeley National Laboratory,Berkeley,United States 
9-s2.0-36064424800,Hebei Medical University,Shijiazhuang,China 
9-s2.0-36064919500,Tsinghua University,Beijing,China 
9-s2.0-36065570400,Kongju National University,Gongju,South Korea 
9-s2.0-36066643600,Communication University of China,Beijing,China 
9-s2.0-36066941200,Beijing University of Technology,Beijing,China 
9-s2.0-36067034900,Southwest Jiaotong University,Chengdu,China 
9-s2.0-36067406200,Southwestern University of Finance and Economics,Chengdu,China 
9-s2.0-36071504600,Michigan State University,East Lansing,United States 
9-s2.0-36071754100,Ocean University of China,Qingdao,China 
9-s2.0-36072143800,State Key Laboratory of Solidification Processing,Xi'an,China 
9-s2.0-36072773100,Sichuan University,Chengdu,China 
9-s2.0-36077566500,Jilin University,Changchun,China 
9-s2.0-36077887100,Argonne National Laboratory,Lemont,United States 
9-s2.0-36081048900,Université de Lorraine,Nancy,France 
9-s2.0-36083073600,Northwestern University Feinberg School of Medicine,Chicago,United States 
9-s2.0-36085326500,Missouri University of Science and Technology,Rolla,United States 
9-s2.0-36091526600,ESI North America,Bloomfield Hills,United States 
9-s2.0-36100024100,LeTourneau University,Longview,United States 
9-s2.0-36102723600,University of Auckland,Auckland,New Zealand 
9-s2.0-36122984200,Binghamton University State University of New York,Binghamton,United States 
9-s2.0-36125743200,Guangdong General Hospital,Guangzhou,China 
9-s2.0-36141662300,"University of Maryland, Baltimore County",Baltimore,United States 
9-s2.0-36145416000,"University of California, Berkeley",Berkeley,United States 
9-s2.0-36150428000,University of Notre Dame,Notre Dame,United States 
9-s2.0-36160156200,Lawrence Berkeley National Laboratory,Berkeley,United States 
9-s2.0-36161013000,University of Tulsa,Tulsa,United States 
9-s2.0-36164668500,Qingdao University,Qingdao,China 
9-s2.0-36167140900,Ohio University,Athens,United States 
9-s2.0-36168543300,Chinese Academy of Sciences,Beijing,China 
9-s2.0-36170942400,University of Notre Dame,Notre Dame,United States 
9-s2.0-36171321600,Purdue University,West Lafayette,United States 
9-s2.0-36171463300,Universidade de Aveiro,Aveiro,Portugal 
9-s2.0-36190015000,Universidad Michoacana de San Nicolás de Hidalgo,Morelia,Mexico 
9-s2.0-36198043100,Florida Atlantic University,Boca Raton,United States 
9-s2.0-36237741700,Virginia Polytechnic Institute and State University,Blacksburg,United States 
9-s2.0-36344955700,St. Jude Children's Research Hospital,"Memphis TN,",United States 
9-s2.0-36347085500,University of South Carolina,Columbia,United States 
9-s2.0-36349320200,Trinity College Dublin,Dublin,Ireland 
9-s2.0-36444841100,"University of California, Irvine",Irvine,United States 
9-s2.0-36448703400,The University of Warwick,Coventry,United Kingdom 
9-s2.0-36457833900,Microsoft Research,Redmond,United States 
9-s2.0-36469687500,CNRS Centre National de la Recherche Scientifique,Paris,France 
9-s2.0-36479457000,"Sandia National Laboratories, New Mexico",Albuquerque,United States 
9-s2.0-36522800900,National Tsing Hua University,Hsinchu,Taiwan 
9-s2.0-36555062200,Northeastern University, null, null 
9-s2.0-36573053100,University of Notre Dame,Notre Dame,United States 
9-s2.0-36599021300,Shanghai Jiao Tong University,Shanghai,China 
9-s2.0-36612550900,Universite de Poitiers,Poitiers,France 
9-s2.0-36612748400,"Sandia National Laboratories, New Mexico",Albuquerque,United States 
9-s2.0-36621184500,"Innovative Technology Applications Company, LLC",Chesterfield,United States 
9-s2.0-36632322000,Universidad Autonoma de San Luis Potosi,San Luis Potosí,Mexico 
9-s2.0-36634790000,VCA Aurora Animal Hospital,Aurora,United States 
9-s2.0-36636897600,The Nuclear Research &amp; Consultancy Group,Petten,Netherlands 
9-s2.0-36638689700,"A-Star, Institute of Materials Research and Engineering",Singapore City,Singapore 
9-s2.0-36638972800,University of Nebraska–Lincoln,Lincoln,United States 
9-s2.0-36647506600,Jiangsu Province Hospital,Nanjing,China 
9-s2.0-36650810600,University of Notre Dame,Notre Dame,United States 
9-s2.0-36657348000,Università degli Studi di Milano,Milan,Italy 
9-s2.0-36659584200,Kyungpook National University,Daegu,South Korea 
9-s2.0-36663364300,a Lockheed Martin Company,Stratford,United States 
9-s2.0-36670946400,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-36671493500,China University of Geosciences,Wuhan,China 
9-s2.0-36672472400,Okinawa Institute of Science and Technology Graduate University, null,Japan 
9-s2.0-36672915900,"University of California, Berkeley",Berkeley,United States 
9-s2.0-36701523200,The Ohio State University,Columbus,United States 
9-s2.0-36702646600,Yangzhou University,Yangzhou,China 
9-s2.0-36714486200,University of Notre Dame,Notre Dame,United States 
9-s2.0-36724838400,School of Ocean and Earth Science and Technology,Honolulu,United States 
9-s2.0-36766748300,Sungkyunkwan University,Jongno-gu,South Korea 
9-s2.0-36776982900,"Dongguk University, Seoul",Seoul,South Korea 
9-s2.0-36803666500,University of Colorado Boulder,Boulder,United States 
9-s2.0-36803893100,Politechnika Warszawska,Warsaw,Poland 
9-s2.0-36819657400,Michigan Technological University,Houghton,United States 
9-s2.0-36834996500,AWS,Miami,United States 
9-s2.0-36866322000,Technion - Israel Institute of Technology,Haifa,Israel 
9-s2.0-36871029300,Rutgers University–New Brunswick,New Brunswick,United States 
9-s2.0-36875942800,University of Auckland,Auckland,New Zealand 
9-s2.0-36876161700,Wellington Institute of Technology,Wellington,New Zealand 
9-s2.0-36876229200,University of Auckland,Auckland,New Zealand 
9-s2.0-36878005800,University of Notre Dame,Notre Dame,United States 
9-s2.0-36902888400,Michigan State University,East Lansing,United States 
9-s2.0-36904161200,Cornell University,Ithaca,United States 
9-s2.0-36905834700,Guangdong University of Technology,Guangzhou,China 
9-s2.0-36919957700,Hong Kong Polytechnic University,Kowloon,Hong Kong 
9-s2.0-36967027700,Leibniz-Institut f?r Kristallz?chtung,Berlin,Germany 
9-s2.0-36970936700,"Associated Unit, Hydrogeology Group (UPC-CSIC)", null,Spain 
9-s2.0-36971186200,Korea Institute of Science and Technology,Seoul,South Korea 
9-s2.0-36988066300,University of Notre Dame,Notre Dame,United States 
9-s2.0-36993203400,University of Notre Dame,Notre Dame,United States 
9-s2.0-36996384200,National Institute of Advanced Industrial Science and Technology,Tokyo,Japan 
9-s2.0-37000890300,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-37020288100,Northwestern University,Evanston,United States 
9-s2.0-37030430600,University of Colorado Boulder,Boulder,United States 
9-s2.0-37036612200,"University of California, Santa Barbara",Santa Barbara,United States 
9-s2.0-37042877400,University of Texas at Dallas,Richardson,United States 
9-s2.0-37050638200,University of Notre Dame,Notre Dame,United States 
9-s2.0-37071815500,University of Notre Dame,Notre Dame,United States 
9-s2.0-37076152100,Oregon State University,Corvallis,United States 
9-s2.0-37088587400,University of Notre Dame,Notre Dame,United States 
9-s2.0-37121606800,Goshen College,Goshen,United States 
9-s2.0-37461572200,Pusan National University,Busan,South Korea 
9-s2.0-38061465900,Korea University,Seoul,South Korea 
9-s2.0-38361383200,Pennsylvania State University,University Park,United States 
9-s2.0-38362359100,"Institutionen för Kliniska Vetenskaper, Lund",Lund,Sweden 
9-s2.0-38460935900,University of Notre Dame,Notre Dame,United States 
9-s2.0-38461566600,"GE Healthcare, United States",Chicago,United States 
9-s2.0-39361997000,University of Notre Dame,Notre Dame,United States 
9-s2.0-43460986500,Department of NanoEngineering,San Diego,United States 
9-s2.0-44961509100,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-45061150600,Tianjin University,Tianjin,China 
9-s2.0-46761454800,The University of Utah,Salt Lake City,United States 
9-s2.0-46861139000,Istituto Italiano di Tecnologia,Genoa,Italy 
9-s2.0-46961424700,Purdue University,West Lafayette,United States 
9-s2.0-47061923200,National University of Singapore,Singapore City,Singapore 
9-s2.0-48161269100,Brown University,Providence,United States 
9-s2.0-49661664400,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-49964155300,Bowman Creek Educational Ecosystem, null,United States 
9-s2.0-50061723100,Seoul National University,Seoul,South Korea 
9-s2.0-51565265600,Northwestern University,Evanston,United States 
9-s2.0-53364681100,Baker Heart and Diabetes Institute,Melbourne,Australia 
9-s2.0-53866257100,Swiss Re,Armonk,United States 
9-s2.0-53877776800,Technion - Israel Institute of Technology,Haifa,Israel 
9-s2.0-53983297200,Stanford University,Palo Alto,United States 
9-s2.0-54383908900,Universiti Kebangsaan Malaysia,Bangi,Malaysia 
9-s2.0-54389299900,Colorado State University,Fort Collins,United States 
9-s2.0-54389824000,Universidad de Oviedo,Oviedo,Spain 
9-s2.0-54399914600,Sejong University,Seoul,South Korea 
9-s2.0-54405253200,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-54414837800,Binghamton University State University of New York,Binghamton,United States 
9-s2.0-54580571300,Beijing Institute of Technology,Beijing,China 
9-s2.0-54684288300,Cornell University,Ithaca,United States 
9-s2.0-54684418100,"Universidad de Los Andes, Colombia",Bogota,Colombia 
9-s2.0-54790507900,University of Washington Medical Center,Seattle,United States 
9-s2.0-54790583500,Pennsylvania State University,University Park,United States 
9-s2.0-54792642900,Università degli Studi di Trento,Trento,Italy 
9-s2.0-54894123700,Pennsylvania State University,University Park,United States 
9-s2.0-54959318600,Kansai University,Suita,Japan 
9-s2.0-54961563700,Brown University,Providence,United States 
9-s2.0-54967675500,Tongji University,Shanghai,China 
9-s2.0-54984626700,Sungkyunkwan University,Jongno-gu,South Korea 
9-s2.0-55009938100,Politecnico di Milano,Milan,Italy 
9-s2.0-55044531700,National Center for Supercomputing Applications, null, null 
9-s2.0-55058963600,Cardiff University,Cardiff,United Kingdom 
9-s2.0-55062925000,Indiana University School of Medicine-South Bend,South Bend,United States 
9-s2.0-55115787700,Universitat Politécnica de Catalunya,Barcelona,Spain 
9-s2.0-55115787800,Universitat Politécnica de Catalunya,Barcelona,Spain 
9-s2.0-55122174500,Van 't Hoff Institute for Molecular Sciences - HIMS,Amsterdam,Netherlands 
9-s2.0-55127286400,"S.K. Ghosh Associates, Inc.",Northbrook,United States 
9-s2.0-55135968800,University of Notre Dame,Notre Dame,United States 
9-s2.0-55140984900,"University of South Florida, Tampa",Tampa,United States 
9-s2.0-55141480800,"University of South Florida, Tampa",Tampa,United States 
9-s2.0-55154072200,University of Glasgow,Glasgow,United Kingdom 
9-s2.0-55164276700,The University of North Carolina at Charlotte,Charlotte,United States 
9-s2.0-55180245600,University of Notre Dame,Notre Dame,United States 
9-s2.0-55194272100,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-55200315700,Purdue University,West Lafayette,United States 
9-s2.0-55203435000,Oregon State University,Corvallis,United States 
9-s2.0-55208756800,Massachusetts Institute of Technology,Cambridge,United States 
9-s2.0-55209901200,University of Iowa,Iowa City,United States 
9-s2.0-55211478900,Xiamen University,Xiamen,China 
9-s2.0-55217532900,"California State University, Fullerton",Fullerton,United States 
9-s2.0-55224592100,AIR Worldwide,Boston,United States 
9-s2.0-55229347000,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-55229388200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55230310200,Argonne National Laboratory,Lemont,United States 
9-s2.0-55233470700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55245761200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55252838200,Purdue University,West Lafayette,United States 
9-s2.0-55257847000,Department of Electrical Engineering and Computer Sciences,Berkeley,United States 
9-s2.0-55258634400,Institute of Engineering Thermophysics Chinese Academy of Sciences,Beijing,China 
9-s2.0-55260327600,Emory University,Atlanta,United States 
9-s2.0-55261106000,Northern Arizona University,Flagstaff,United States 
9-s2.0-55261571800,University of Notre Dame,Notre Dame,United States 
9-s2.0-55267953900,University of Florida,Gainesville,United States 
9-s2.0-55282134500,Praxair Inc,Danbury,United States 
9-s2.0-55286326800,Tongji University,Shanghai,China 
9-s2.0-55303003500,Magna Donnelly,Holland,United States 
9-s2.0-55303019100,"University of California, Berkeley",Berkeley,United States 
9-s2.0-55303355600,Institute of Mechanics Chinese Academy of Sciences,Beijing,China 
9-s2.0-55307708700,Pennsylvania State University,University Park,United States 
9-s2.0-55308444600,The University of Texas at Arlington,Arlington,United States 
9-s2.0-55310843700,Purdue University,West Lafayette,United States 
9-s2.0-55317177900,Gwangju Institute of Science and Technology,Gwangju,South Korea 
9-s2.0-55319193600,IBM Thomas J. Watson Research Center,Yorktown Heights,United States 
9-s2.0-55325246300,"University of Maryland, Baltimore County",Baltimore,United States 
9-s2.0-55325916100,Massachusetts Institute of Technology,Cambridge,United States 
9-s2.0-55330247800,University of Notre Dame,Notre Dame,United States 
9-s2.0-55336704500,University of Notre Dame,Notre Dame,United States 
9-s2.0-55341320800,Universität Rostock,Rostock,Germany 
9-s2.0-55342469000,The First Affiliated Hospital of Soochow University,Suzhou,China 
9-s2.0-55345789500,Arizona State University,Tempe,United States 
9-s2.0-55347034200,Vrije Universiteit Brussel,Elsene,Belgium 
9-s2.0-55347252600,Dermatology Institute,Naperville,United States 
9-s2.0-55347490500,University of Science and Technology of China,Hefei,China 
9-s2.0-55347670400,University of Notre Dame,Notre Dame,United States 
9-s2.0-55350620500,"Mapp Biopharmaceutical, Inc.",San Diego,United States 
9-s2.0-55353247000,University of Delaware,Newark,United States 
9-s2.0-55357282200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55359916800,Oak Ridge National Laboratory,Oak Ridge,United States 
9-s2.0-55362704500,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-55362784200,Singapore University of Technology and Design, null,Singapore 
9-s2.0-55363376000,Korea University,Seoul,South Korea 
9-s2.0-55365063000,National Renewable Energy Laboratory,Golden,United States 
9-s2.0-55365262700,Nanjing University,Nanjing,China 
9-s2.0-55366147300,Civil Engineering,Tyler,United States 
9-s2.0-55366255400,University of Texas at Tyler,Tyler,United States 
9-s2.0-55369111200,University of Chinese Academy of Sciences,Beijing,China 
9-s2.0-55387280200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55387663900,University of Notre Dame,Notre Dame,United States 
9-s2.0-55388299400,National Technical University of Athens,Athens,Greece 
9-s2.0-55390848200,University of Pittsburgh,Pittsburgh,United States 
9-s2.0-55391037400,Duke University,Durham,United States 
9-s2.0-55392021300,"Swiss Federal Institute of Technology EPFL, Lausanne",Lausanne,Switzerland 
9-s2.0-55404955000,Shahid Beheshti University,Tehran,Iran 
9-s2.0-55410004100,Lawrence Berkeley National Laboratory,Berkeley,United States 
9-s2.0-55410389800,"University of California, Berkeley",Berkeley,United States 
9-s2.0-55410535700,SundComm,Sunnyvale,United States 
9-s2.0-55411798200,Università degli Studi di Napoli Federico II,Naples,Italy 
9-s2.0-55411937100,Palo Alto Research Center Incorporated,Palo Alto,United States 
9-s2.0-55412494100,Pécsi Tudományegyetem,Pecs,Hungary 
9-s2.0-55415817300,University of Wisconsin Eau Claire,Eau Claire,United States 
9-s2.0-55416221000,"Heriot-Watt University, Edinburgh",Edinburgh,United Kingdom 
9-s2.0-55423099000,Los Alamos National Laboratory,Los Alamos,United States 
9-s2.0-55423914800,The University of Texas at Arlington,Arlington,United States 
9-s2.0-55425031900,University of Oklahoma Health Sciences Center,Oklahoma City,United States 
9-s2.0-55427073900,"University at Buffalo, The State University of New York",Buffalo,United States 
9-s2.0-55433931000,School of Materials Science and Engineering,Singapore City,Singapore 
9-s2.0-55437364800,Yale University,New Haven,United States 
9-s2.0-55439667600,"National Centre for Sensor Research, Dublin",Dublin,Ireland 
9-s2.0-55441098700,Purdue University,West Lafayette,United States 
9-s2.0-55442448600,Hokkaido Spinal Cord Injury Center,Bibai,Japan 
9-s2.0-55448095700,Georgia Institute of Technology,Atlanta,United States 
9-s2.0-55448254700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55450108800,Embry-Riddle Aeronautical University,Daytona Beach,United States 
9-s2.0-55455933000,University of Missouri-St. Louis,St. Louis,United States 
9-s2.0-55456382800,Indian Institute of Technology Gandhinagar,Gandhinagar,India 
9-s2.0-55456949900,Stanford University,Palo Alto,United States 
9-s2.0-55462246500,Kyung Hee University,Seoul,South Korea 
9-s2.0-55468934500,University of Notre Dame,Notre Dame,United States 
9-s2.0-55471452000,University of Electro-Communications,Chofu,Japan 
9-s2.0-55474573800,University of Utah,Salt Lake City,United States 
9-s2.0-55476709000,"University at Buffalo, The State University of New York",Buffalo,United States 
9-s2.0-55479234600,University of Notre Dame,Notre Dame,United States 
9-s2.0-55479579300,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-55480406300,National University of Ireland Galway,Galway,Ireland 
9-s2.0-55482853500,State Key Laboratory of Solidification Processing,Xi'an,China 
9-s2.0-55483898900,"University at Buffalo, State University of New York",Buffalo,United States 
9-s2.0-55485134500,Kumamoto University Hospital,Kumamoto,Japan 
9-s2.0-55485761700,Harvard University,Cambridge,United States 
9-s2.0-55486202200,DPR Quality Leader,San Francisco,United States 
9-s2.0-55493736600,A. James Clark School of Engineering,College Park,United States 
9-s2.0-55494376500,Korea Advanced Institute of Science &amp; Technology,Yusong,South Korea 
9-s2.0-55496950100,Arizona State University,Tempe,United States 
9-s2.0-55498731300,University of Edinburgh,Edinburgh,United Kingdom 
9-s2.0-55499149300,Korea Advanced Institute of Science &amp; Technology,Yusong,South Korea 
9-s2.0-55500177200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55500617700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55504457900,Linköpings universitet,Linkoping,Sweden 
9-s2.0-55504765700,Yokohama National University,Yokohama,Japan 
9-s2.0-55505811800,University of Notre Dame,Notre Dame,United States 
9-s2.0-55506489400,"College of Chemical and Biological Engineering, Zhejiang University",Hangzhou,China 
9-s2.0-55510001400,The University of Texas at Austin,Austin,United States 
9-s2.0-55511343500,Kyoto University,Kyoto,Japan 
9-s2.0-55511412600,University of Florida,Gainesville,United States 
9-s2.0-55516601800,NYU Abu Dhabi,Abu Dhabi,United Arab Emirates 
9-s2.0-55523392200,Tianjin Aerospace Electromechanical Equipment Research Institute,Tianjin,China 
9-s2.0-55533360000,School of Computer and Computing Science,Hangzhou,China 
9-s2.0-55533665400,University of Notre Dame,Notre Dame,United States 
9-s2.0-55534140961,Stanford University,Palo Alto,United States 
9-s2.0-55534323600,Politecnico di Milano,Milan,Italy 
9-s2.0-55536456500,"National Energy Technology Laboratory, Morgantown",Morgantown,United States 
9-s2.0-55538174500,NUMECA International,Brussels,Belgium 
9-s2.0-55540281600,Universitätsklinikum Mannheim,Mannheim,Germany 
9-s2.0-55540323900,Hong Kong University of Science and Technology,Hong Kong,Hong Kong 
9-s2.0-55541588900,"University of Washington, Seattle",Seattle,United States 
9-s2.0-55545940600,West Virginia University,Morgantown,United States 
9-s2.0-55546456700,University of Notre Dame,Notre Dame,United States 
9-s2.0-55547126740,Michigan Technological University,Houghton,United States 
9-s2.0-55547170900,Università degli Studi di Napoli Federico II,Naples,Italy 
9-s2.0-55554666800,NASA Goddard Space Flight Center,Greenbelt,United States 
9-s2.0-55561788100,Hefei University of Technology,Hefei,China 
9-s2.0-55566203800,The University of Texas at Austin,Austin,United States 
9-s2.0-55567693000,Contextual Robotics Institute,San Diego,United States 
9-s2.0-55568945500,University of Notre Dame,Notre Dame,United States 
9-s2.0-55569111400,University of Strathclyde,Glasgow,United Kingdom 
9-s2.0-55570860000,Sungkyunkwan University,Jongno-gu,South Korea 
9-s2.0-55571822200,Hokkaido University,Sapporo,Japan 
9-s2.0-55574182497,Indian Institute of Technology Kanpur,Kanpur,India 
9-s2.0-55574213902,University of Notre Dame,Notre Dame,United States 
9-s2.0-55574241092,University of Oregon,Eugene,United States 
9-s2.0-55575114200,Hewlett Packard Laboratories,Palo Alto,United States 
9-s2.0-55578076900,South China University of Technology,Guangzhou,China 
9-s2.0-55582612100,Michigan Technological University,Houghton,United States 
9-s2.0-55587996300,Asqella Oy,Helsinki,Finland 
9-s2.0-55589032800,Sichuan University,Chengdu,China 
9-s2.0-55595639400,Tohoku University,Sendai,Japan 
9-s2.0-55595701300,University of Notre Dame,Notre Dame,United States 
9-s2.0-55595776600,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-55596222500,National Renewable Energy Laboratory,Golden,United States 
9-s2.0-55600419500,Universidade de Macau,Taipa,Macao 
9-s2.0-55600877800,Massachusetts Institute of Technology,Cambridge,United States 
9-s2.0-55601005500,Beijing National Laboratory for Molecular Sciences,Beijing,China 
9-s2.0-55603985300,"University of California, San Francisco",San Francisco,United States 
9-s2.0-55605443400,"iBULe Photonics, Inc.", null,South Korea 
9-s2.0-55605766922,Tsinghua University,Beijing,China 
9-s2.0-55609010400,The Advanced Photon Source,Lemont,United States 
9-s2.0-55611551100,Hunan University,Changsha,China 
9-s2.0-55611607000,Syracuse University,Syracuse,United States 
9-s2.0-55621149400,Guangdong General Hospital,Guangzhou,China 
9-s2.0-55622441200,University of Notre Dame,Notre Dame,United States 
9-s2.0-55623685400,"Institute of Semiconductors Physics, National Academy of Sciences in Ukraine",Kiev,Ukraine 
9-s2.0-55626148500,Humboldt-Universität zu Berlin,Berlin,Germany 
9-s2.0-55627508700,The University of Texas at Austin,Austin,United States 
9-s2.0-55634893800,University of Allahabad,Allahabad,India 
9-s2.0-55635674900,U.S. Army Research Laboratory,Adelphi,United States 
9-s2.0-55639928600,SPRING Accelerator,London,United Kingdom 
9-s2.0-55641818800,University of Science and Technology of China,Hefei,China 
9-s2.0-55643873100,Qatar University,Doha,Qatar 
9-s2.0-55645515800,University of Oxford,Oxford,United Kingdom 
9-s2.0-55647358700,Huazhong University of Science and Technology,Wuhan,China 
9-s2.0-55648437100,Rice University,Houston,United States 
9-s2.0-55649567919,Jiangsu Province Hospital,Nanjing,China 
9-s2.0-55649645100,University of Waterloo,Waterloo,Canada 
9-s2.0-55649971900,Tsinghua University,Beijing,China 
9-s2.0-55650167400,Cornell University,Ithaca,United States 
9-s2.0-55650934700,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-55655310000,Kyoto University,Kyoto,Japan 
9-s2.0-55660892800,Sogang University,Seoul,South Korea 
9-s2.0-55663188600,University of Notre Dame,Notre Dame,United States 
9-s2.0-55664052800,Purdue University,West Lafayette,United States 
9-s2.0-55664171900,Universidad Autónoma de Madrid,Madrid,Spain 
9-s2.0-55664308900,"Indian Institute of Science, Bengaluru",Bengaluru,India 
9-s2.0-55664340200,University of Illinois at Urbana-Champaign,Urbana,United States 
